Date,Open,High,Low,Close,Adj Close,Volume
2010-02-25,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-26,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-02,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-03,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-04,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-05,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-08,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-09,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-10,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-11,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-12,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-15,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-16,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-17,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-18,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-19,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-22,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-23,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-24,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-25,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-26,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-29,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-30,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-31,2.794945234256147,0.782986990692109,1.3910434444649695,0.5783989493050399,0.5783989493050399,1015069.8284294568
2010-04-01,1.1816254401581432,1.710299723786477,1.6248955553561473,0.5374087990883822,0.5374087990883822,-1118695.6074058171
2010-04-05,0.7427999283376039,0.3086703833834008,1.3902353857879461,1.4043464025887715,1.4043464025887715,-1133575.8114577997
2010-04-06,-1.5960433792705544,-1.9803163241033417,-1.5597811834009576,-1.5761301855577585,-1.5761301855577585,-56921.12240224937
2010-04-07,0.006337085889128957,-0.5650814217534617,-1.8908548198849644,-2.25802131089398,-2.25802131089398,1108834.8660484361
2010-04-08,-2.713538789120605,0.5845188504874272,-0.8221291387997667,1.7719536849084534,1.7719536849084534,-745703.2539658463
2010-04-09,3.309588228026314,-0.6948354294007117,2.0458472257263907,-0.35561947365476954,-0.35561947365476954,-270886.145266735
2010-04-12,-1.7675280881131243,2.8159893562313982,0.8198157068426326,2.9713421790632424,2.9713421790632424,576380.9473039377
2010-04-13,4.172427962599841,6.658349549156867,2.435328896115095,7.4163646727106425,7.4163646727106425,3418130.392248043
2010-04-14,6.632701448627984,0.054055409143643374,6.105158158221684,0.4757505924927159,0.4757505924927159,572533.4344449621
2010-04-15,0.7695160902418365,3.049559409249696,1.3768295826421308,2.501313883518094,2.501313883518094,6652283.948494049
2010-04-16,-14.55055304388361,-15.342944370695136,-19.224936985006536,-23.29500809698351,-23.29500809698351,14116234.62508458
2010-04-19,-2.8310550404891046,-4.022699691398884,0.5040975280623456,0.22961915925287713,0.22961915925287713,-13697274.814048
2010-04-20,0.8506133318425668,3.1870894100275677,1.933026174099723,2.4873744313044313,2.4873744313044313,-7870566.112094056
2010-04-21,1.9899117326984879,-0.4393154028255708,0.7548524328431085,-0.38445068615197897,-0.38445068615197897,-1813010.5182835236
2010-04-22,-3.3269729584894208,-3.5944911330384457,-4.567528701011952,-3.604284617638541,-3.604284617638541,572216.463876429
2010-04-23,-0.7185657593097403,-0.6554856958665596,0.18189991398929806,-1.0065888745282336,-1.0065888745282336,-2695131.422375025
2010-04-26,-1.8835459385231843,-2.1627291072990147,-6.787847178451102,-6.641697571083341,-6.641697571083341,3081103.5036016265
2010-04-27,-6.979559918350731,-2.7211362297306323,0.059561002258703866,-1.195515534741503,-1.195515534741503,-219027.7564725168
2010-04-28,3.115034662349615,-1.0935113392973221,-3.4420973461574818,0.09158338533524102,0.09158338533524102,-597045.4068752034
2010-04-29,-1.1613794430041935,1.02158238365962,3.3840509398763743,1.3992357218423308,1.3992357218423308,-868941.8499019165
2010-04-30,0.3105183952467314,0.26334573100956504,-1.219966775143348,-3.163799666641239,-3.163799666641239,-1778769.9173883237
2010-05-03,-3.279648282336609,-2.386736557581912,0.15736551062792614,2.4891034524986253,2.4891034524986253,-2316464.3727270607
2010-05-04,1.5906725696792137,-2.3979701634804655,-10.519108561721197,-12.095001603170886,-12.095001603170886,6756417.881716136
2010-05-05,-14.179549474897243,-4.92217305177968,-0.5211019770399332,0.203180159256533,0.203180159256533,-285102.2383629214
2010-05-06,8.392233429255754,2.2698552731616815,-20.46612057635093,-4.141080919252801,-4.141080919252801,1929372.993033465
2010-05-07,-8.975383500996571,-6.9445765327537,12.98949276500474,-4.499297432955331,-4.499297432955331,1692167.3568354268
2010-05-10,11.157959207057047,10.703074322179077,15.613751517217736,15.304626853609477,15.304626853609477,-353290.2219666876
2010-05-11,-0.978270138896562,-3.7909478755074133,-2.941645682324179,-6.110696939237442,-6.110696939237442,-1070573.115022703
2010-05-12,-0.883212537899027,-3.070386047931379,-2.656387129001132,-2.6492429981249757,-2.6492429981249757,751324.0317824157
2010-05-13,1.840874042529009,5.269607236539684,4.246119699654173,3.0974009298132046,3.0974009298132046,-803328.2575179916
2010-05-14,-3.322181641866962,-6.357440624504505,-7.451157325959372,-1.4965004433180695,-1.4965004433180695,1278537.1988833044
2010-05-17,-1.233844910137833,-0.18523686888261182,1.7755783633107853,0.10729638102378658,0.10729638102378658,-2119531.3475920847
2010-05-18,1.5744262134628002,0.7951188649475966,-1.0247272148606044,-4.7721678013413396,-4.7721678013413396,-816378.2914482262
2010-05-19,-7.015618912587655,-5.622486297006702,-4.43170702569941,-2.1942591966101475,-2.1942591966101475,411270.2061456721
2010-05-20,-4.632619614838376,-6.133161929887137,-6.697246627681977,-9.583628689147162,-9.583628689147162,2781566.935423745
2010-05-21,-7.8949235468813015,0.34994931606169644,-4.2181060568948965,-1.9916516528288355,-1.9916516528288355,10996046.265529882
2010-05-24,6.868162619387647,2.0529843817488995,6.390095951547465,2.8760122980657457,2.8760122980657457,-4619711.871446623
2010-05-25,-7.53187134718047,-6.356279544499671,-7.000081342145961,-0.19735029676655813,-0.19735029676655813,-1937149.49658232
2010-05-26,8.090662938447565,7.276591633538402,6.165652785875039,-0.675263023759129,-0.675263023759129,164796.97808300983
2010-05-27,0.6457708034900804,-0.1790902454831098,3.086629730740242,7.334718076309997,7.334718076309997,-1579370.0934997378
2010-05-28,4.265445247564685,1.3383522747581083,1.070989468126612,-1.9793302301677045,-1.9793302301677045,-802120.6662462708
2010-06-01,-6.475540127820722,-1.7401367624335649,-1.5352043968005376,-2.1005887437054866,-2.1005887437054866,-1322746.4661118863
2010-06-02,3.470152542894141,1.8758849654340963,0.7965255913254339,5.789262433730244,5.789262433730244,-1357167.6285705622
2010-06-03,3.9956673400078273,6.5878073157363986,6.498403180476316,6.073298507198274,6.073298507198274,1001114.3240267476
2010-06-04,2.256036117123159,0.034408195978244294,0.6379064141510469,-3.170058080595709,-3.170058080595709,551192.9672225174
2010-06-07,-0.401709299420304,-3.8492635954257253,-6.64345734745433,-6.713544276869925,-6.713544276869925,-268919.11312428396
2010-06-08,-5.539316384659202,-5.632314874115934,-2.4028243230179953,-0.7163676808124535,-0.7163676808124535,-1915407.9493280398
2010-06-09,-0.09095787870512595,0.6685655099494738,-2.7577766828185872,-5.487081602903231,-5.487081602903231,-974693.1700455826
2010-06-10,-3.4973545394053644,-0.6025866146094074,2.105860671382942,6.212389072387168,6.212389072387168,-1303271.597165564
2010-06-11,1.2374800212452328,0.39592292797007644,2.6610593776553344,1.0077015771821323,1.0077015771821323,-2750583.291911084
2010-06-14,5.853065674341309,2.6832146092377798,0.6813334696044535,-2.5227566399786667,-2.5227566399786667,-1476756.3107976522
2010-06-15,-5.888349349885601,2.6450472729912065,-0.5123189960422678,7.260269040860663,7.260269040860663,2775855.2306777174
2010-06-16,6.797431916538528,1.5418520181287079,6.979227186840973,2.0746844069846873,2.0746844069846873,-3210669.485137943
2010-06-17,3.8096191801838586,0.81632993828552,-0.218037779258907,-0.3835842511848284,-0.3835842511848284,-2059290.0685357004
2010-06-18,-0.41163251063517237,-1.2658865127881143,0.9282843290625635,0.000960105433591707,0.000960105433591707,50282.478783376515
2010-06-21,-1.3178711078809329,-1.0165248486925975,-6.739760180759134,-5.707639525573228,-5.707639525573228,-529746.2063801475
2010-06-22,-4.936162940226751,-2.129251428467086,0.9100057745460788,-1.486041034196603,-1.486041034196603,-2156311.294587299
2010-06-23,-1.3735373129256345,-4.528701006374263,-4.007868405854424,-2.2615963612266228,-2.2615963612266228,-1828605.1744390447
2010-06-24,-3.6240296524320854,-1.4857652953904221,-2.1226055088186513,-3.6212529289831537,-3.6212529289831537,-1897383.6554256827
2010-06-25,-1.1678774089189972,-2.5697418835547126,-1.3364482095332733,-1.4155478501129437,-1.4155478501129437,-1032962.3603949053
2010-06-28,-2.2531584607458797,0.3834108835079917,-0.6917567819031945,-0.4024633941508853,-0.4024633941508853,-2305901.6721620467
2010-06-29,-4.470980285638916,-6.733327925779491,-8.897104938328937,-8.913044509975236,-8.913044509975236,1678450.6399260638
2010-06-30,-4.107318453092262,-2.1671975626270807,-2.620372849540985,-5.058475116828504,-5.058475116828504,236157.63894777372
2010-07-01,-4.7092767365003,-4.870094775902203,-5.556469831278605,-2.880561819607607,-2.880561819607607,-39703.89031319041
2010-07-02,-1.6647915471559998,-2.201857554553328,1.5803918131551598,-1.5836875558869679,-1.5836875558869679,-3123811.2020317046
2010-07-06,1.191723033223525,2.7425000050486403,-1.4117071123092444,-0.1704097756514784,-0.1704097756514784,-370948.5326518854
2010-07-07,-2.8938851365485334,1.3369325995742258,1.0380335302773176,6.975324761800465,6.975324761800465,204149.56446218025
2010-07-08,7.751563577708993,2.9670814479571277,6.992531686684856,3.340236385810755,3.340236385810755,-1252412.6455195611
2010-07-09,8.819070181813458,7.429657422644311,6.089655854886786,5.483435870222877,5.483435870222877,2535925.2991404776
2010-07-12,-0.09508350600486892,1.8852675948798208,3.800987293516272,4.361180917121914,4.361180917121914,-1043592.8452625843
2010-07-13,5.052763858317007,6.816125756777751,4.358025274950137,6.638772123577809,6.638772123577809,1176021.5751370545
2010-07-14,4.027215452592458,-0.9248484692905663,2.752326807789956,0.7145432191544785,0.7145432191544785,-1150820.514974772
2010-07-15,0.8615979686736637,0.965516229332934,-2.047911111894365,1.0286396128292097,1.0286396128292097,3140960.2032030905
2010-07-16,-11.293915084730571,-12.332746184682975,-11.306356523916264,-17.41983859518126,-17.41983859518126,7473179.640444382
2010-07-19,-3.2837497585778976,1.9206997544843603,0.061509862319866215,2.560925948213992,2.560925948213992,-2013969.5915280152
2010-07-20,-0.07233307602967898,6.17094555143936,1.2538272140034508,8.503014900563556,8.503014900563556,124517.81915173586
2010-07-21,11.477576820181383,0.5569512550767683,7.338794497760091,-1.995756105185393,-1.995756105185393,-977624.747593984
2010-07-22,-1.2893497477646179,1.7435889094491586,2.7810118154769725,3.650513632011638,3.650513632011638,-2531069.245146239
2010-07-23,-0.8693195465782537,0.4450921829378274,-1.3448115529872382,2.6635243320658333,2.6635243320658333,-1235321.436807692
2010-07-26,4.091778990293335,0.0864934483794002,2.595215883843565,-0.503577684439108,-0.503577684439108,-1866011.7076386735
2010-07-27,0.465561901970176,3.3443465529599905,2.3205972263516514,1.831136943887941,1.831136943887941,-674018.1307692118
2010-07-28,2.2353198375450916,-1.7482100674920957,-3.9073689205923756,-4.103643816225343,-4.103643816225343,-998735.5183338076
2010-07-29,-4.668727496488884,-2.684119996815241,-1.2100263123528237,0.27115063962932595,0.27115063962932595,-667793.5368497306
2010-07-30,-2.738943747949776,-0.3916999963992396,-0.08037924595873847,-0.07783264868905349,-0.07783264868905349,-1894965.2861966044
2010-08-02,4.711579420486174,2.9218462871528743,3.8904567484186714,2.7666789736633746,2.7666789736633746,-1945018.1812205669
2010-08-03,0.3875680190622859,-0.9547877458091136,-0.5073287850212296,-0.25203375948044027,-0.25203375948044027,-1751508.3346170494
2010-08-04,0.948565170234474,7.571312519365023,2.293475740080993,8.219791618408692,8.219791618408692,2375353.7433273
2010-08-05,6.7167032775043936,-0.6676546503964573,5.951946923114576,1.0123085253561612,1.0123085253561612,-2373913.5822840016
2010-08-06,-0.7138342030736169,-0.9456604598694014,-4.321159121304646,-3.920102981239978,-3.920102981239978,782072.8661075151
2010-08-09,-1.332704162528131,-0.08588832826208659,3.231170589676566,2.5219363555677603,2.5219363555677603,-2985642.8088112585
2010-08-10,0.055405743540177355,0.2552459129685758,-1.8539993728286674,-0.78846870786208,-0.78846870786208,-1159804.6373309558
2010-08-11,-2.3078199570568643,-4.032890858815932,-3.2261569834197985,-5.969444164012685,-5.969444164012685,-1015886.4093693104
2010-08-12,-6.690612437938086,-0.8729125443330474,-4.243611732199383,0.037374126173375544,0.037374126173375544,-1161844.4172127107
2010-08-13,2.989041377452338,-1.8035913393229066,2.1120172159579624,-2.8357797205802626,-2.8357797205802626,-1647758.2704946846
2010-08-16,-3.052182338413189,-0.3224477896961844,-3.0477397836790203,-0.424325163348783,-0.424325163348783,-2596715.4126699604
2010-08-17,2.7865353210746946,2.3853358167904446,3.1268676399802757,2.4426135062513197,2.4426135062513197,-715802.5916308723
2010-08-18,0.6250460617666533,-2.339569160408871,-2.6175936130483706,-4.133165936168325,-4.133165936168325,356939.72412677854
2010-08-19,-4.608754671118902,-3.6312913367699764,-6.790097443527998,-7.134800759566474,-7.134800759566474,2069526.1322523206
2010-08-20,-6.222379954620948,-4.911110782474651,-2.534594892280097,-3.048550044871149,-3.048550044871149,786219.1130775195
2010-08-23,-2.8650182497882213,-0.8467425487999094,-1.5303204781174884,1.020833465864655,1.020833465864655,-1113618.469600563
2010-08-24,-1.7993109913484773,-4.931708665185141,-3.262180314466889,-6.318082083609596,-6.318082083609596,-629238.822491073
2010-08-25,-3.7221846128265668,0.6847301665897305,-0.1519368019907006,1.5708535946205302,1.5708535946205302,-737059.0264884699
2010-08-26,3.2895204268031932,-0.573456845146552,0.16074902932956547,-1.8029689077864646,-1.8029689077864646,-2184486.486910809
2010-08-27,-2.104875583565388,1.5198423887672163,-1.3923260693248949,3.8990681260698636,3.8990681260698636,-255067.34773619473
2010-08-30,3.577462385908973,-0.43383968306866905,2.521245925344374,-3.027866955977373,-3.027866955977373,-2925151.954335776
2010-08-31,-4.8717943094252405,-2.301757494588543,-2.496318935514779,-1.3825118558300744,-1.3825118558300744,-345062.9363317825
2010-09-01,2.8781842724681894,5.441219042444743,2.5647566400917015,5.119216448538538,5.119216448538538,1562393.9821693162
2010-09-02,3.5894921950048797,-1.359848252162152,3.5595175551920306,1.4961516921423765,1.4961516921423765,-2820299.7122977963
2010-09-03,3.713367944839149,4.178927960611247,3.2751315918005446,3.574699152015995,3.574699152015995,474928.58119593374
2010-09-07,-3.2178411364540693,-2.942374178125135,-2.474612658799913,-2.894706444382308,-2.894706444382308,-2018828.743223074
2010-09-08,0.6346305585480536,3.048783855598316,1.0606350964453668,3.0309367401026464,3.0309367401026464,235929.65201710537
2010-09-09,6.1592892356387665,3.3735360396101157,2.8398154478643107,2.8502258707866304,2.8502258707866304,-365374.5606744122
2010-09-10,0.20998676040002806,-0.8330019835118776,1.9949355336782162,0.02149565339843207,0.02149565339843207,-1293137.3772432636
2010-09-13,1.0563429486277585,2.4809270129106267,2.0687563147476453,3.0515080217377033,3.0515080217377033,-274145.9834094029
2010-09-14,0.4367488506742063,-0.2631861503405162,0.09167776158179208,-0.8683898452875383,-0.8683898452875383,-562325.1506061703
2010-09-15,-1.016620684369343,-1.3258307770528859,-0.7535799041444591,0.08589827062112931,0.08589827062112931,-140659.79041299317
2010-09-16,0.06877095085303608,0.49840084697493126,0.5247217771425596,0.21232108281711248,0.21232108281711248,-1178746.8675188664
2010-09-17,1.863872014755941,4.242135377498869,0.8095545740860075,4.5312502383185915,4.5312502383185915,6648464.7194180805
2010-09-20,4.235894014882234,8.832729278033582,5.351515327639248,9.104225633130824,9.104225633130824,464208.27726793103
2010-09-21,8.29081219819696,3.1369503565878745,7.84071676512329,2.6228918366030882,2.6228918366030882,1720852.9562269151
2010-09-22,1.0014105033586418,-1.6619900659664495,0.6029423825949038,1.2610949439360581,1.2610949439360581,-2287685.775829958
2010-09-23,0.9723871974201472,1.3110443519307182,-0.09174365722222433,-1.2584387797701027,-1.2584387797701027,-825285.1323692454
2010-09-24,3.440839046822589,3.7656233381369475,3.4569125375760734,6.8817950222728825,6.8817950222728825,1492628.0151783088
2010-09-27,3.286309286195433,3.7508059400021807,4.8711251744841775,1.555876431921149,1.555876431921149,-28083.27177731879
2010-09-28,2.098351961057176,-2.3627869727661164,-5.68455042737429,-1.6179528940674004,-1.6179528940674004,1304575.177736152
2010-09-29,-2.9297139551440523,0.21623542941540563,3.8813429016283294,0.26209874396624855,0.26209874396624855,-2224848.374979021
2010-09-30,0.9462342341034287,-0.6198712086921319,-3.4721823247938346,-0.9469097270449538,-0.9469097270449538,1378673.2985038385
2010-10-01,0.24970786131524392,-0.4892477085122664,2.5200904072688104,-0.08304122147819726,-0.08304122147819726,-1704819.2565795192
2010-10-04,-2.4868687415348063,-1.089690472024813,-2.426715289964534,-1.6287574528388973,-1.6287574528388973,-1281298.5064090183
2010-10-05,1.9158073860585318,6.07166142936785,4.153229194115795,7.913264939708483,7.913264939708483,2165546.216194994
2010-10-06,5.192050796824105,-1.2806899664594766,1.2202302578288595,-1.9202062883313715,-1.9202062883313715,-843475.9649120737
2010-10-07,-1.9084578301321926,-1.0178722171603454,-0.4226483984725178,-2.1859081991208313,-2.1859081991208313,-866605.5167170875
2010-10-08,-1.4274663779132197,0.36522691492342574,-0.7103735017449821,3.148551479234925,3.148551479234925,425848.8701684298
2010-10-11,2.875940238706164,3.3979929006108023,4.81845537671461,1.259852580797201,1.259852580797201,-481209.2028535642
2010-10-12,0.5567408958117994,0.014538259143193955,-0.18095298019659367,1.2766696080847169,1.2766696080847169,2009827.938937284
2010-10-13,3.4654984990312414,0.8081796713983067,2.3797128975687087,0.9574902531675207,0.9574902531675207,-487440.37867935
2010-10-14,-1.7209281643781082,-1.2834558643095875,-2.8566835482135957,-1.1763420375670535,-1.1763420375670535,7353517.772300465
2010-10-15,27.69211014764187,28.362636437444905,27.468499635034675,30.141436699554504,30.141436699554504,20272852.645937245
2010-10-18,-1.3088482879181242,3.6806284625250214,2.347029280657182,7.186170184645164,7.186170184645164,-5634787.187717065
2010-10-19,4.663030815909849,-2.951357261712417,1.37843914143059,-6.418563083786182,-6.418563083786182,-1344404.0895353407
2010-10-20,-0.6002191270580965,1.7519744182186514,2.1720437913328396,0.09219887417123118,0.09219887417123118,-883901.0830950383
2010-10-21,1.7227275643514304,-1.112147776933,-0.9174261260807839,1.9860412812311665,1.9860412812311665,-1012144.0149457259
2010-10-22,0.1086228694705369,-0.28801122877064245,2.1244576035120417,0.20286298250186974,0.20286298250186974,-1724638.5818295162
2010-10-25,1.8226662987809163,4.958225863051837,2.2472374879319545,2.001805806235893,2.001805806235893,774808.2107285205
2010-10-26,-1.3420550824228599,-2.807816469198201,-2.1314767910554906,0.9588273053848297,0.9588273053848297,-1440122.8416292258
2010-10-27,1.403136801800656,0.1443851663269129,0.861982796894381,-1.0557846185295148,-1.0557846185295148,-1319409.0628302004
2010-10-28,2.0568845137719904,0.3416489326314718,0.3737615866664896,1.0887938391325633,1.0887938391325633,-1146926.433662258
2010-10-29,-1.599140669975327,-1.0403860029625775,-0.16993510248744315,-2.4904373787139207,-2.4904373787139207,-886049.569594848
2010-11-01,-0.5796647098509311,1.0511829092341713,-0.8692483737335692,0.7691915770337232,0.7691915770337232,653374.660328541
2010-11-02,1.4953807683524474,-0.5868291399788177,1.7525326593125783,0.21207697081013066,0.21207697081013066,-2360704.445717545
2010-11-03,-0.6653336645843524,1.0786765186596199,-0.7035435938159935,2.315766438384287,2.315766438384287,1545267.1561295036
2010-11-04,3.5947365214752836,3.776721136231231,4.371744006448807,1.9359147455369339,1.9359147455369339,509226.90716639534
2010-11-05,-0.9208273017172814,-2.9517008413955637,-0.8854040830139525,0.3803796241201667,0.3803796241201667,-3313297.5776066994
2010-11-08,0.46515178410493263,2.7344057732495344,1.1420452148709046,0.8386634668923421,0.8386634668923421,-781012.2453985
2010-11-09,2.955154581615318,-0.009989010987055735,-1.422952256444944,-1.0015203486194082,-1.0015203486194082,-834519.1982533615
2010-11-10,-4.103232260405548,-3.7823327036480805,-1.3557793332533379,-0.9142245819659252,-0.9142245819659252,-438011.890611805
2010-11-11,-0.9740776099306458,-0.8352171982540426,-1.5486980661423786,-2.824969694402739,-2.824969694402739,-1166974.7575421585
2010-11-12,-2.7994619764518234,-1.4478617327374081,-6.356677462027733,-6.821171449892631,-6.821171449892631,1358964.987443095
2010-11-15,-5.286687036075989,-6.134767160258832,-3.025627236326784,-3.8588917843949844,-3.8588917843949844,368038.99101434834
2010-11-16,-4.835354556601317,-1.833784911268424,-5.080344340715783,-5.802061679274516,-5.802061679274516,-68867.37396967318
2010-11-17,-3.505832842555378,-4.030706960413681,-0.5822967958345089,0.16071945937500232,0.16071945937500232,-1631539.251038991
2010-11-18,2.501653827491907,6.039763710124475,3.588671107631342,6.370390480690958,6.370390480690958,-440178.1173805464
2010-11-19,4.313214845966172,-2.4083828494808017,0.5473387106709424,-3.107411406609515,-3.107411406609515,-1169611.8862780426
2010-11-22,-4.62096374469121,-1.5246153343255173,-3.7927312214865196,0.4420741306316245,0.4420741306316245,-1079959.892341895
2010-11-23,0.05991201762151377,-2.0283890216101668,-1.905903611812846,-4.224355523186659,-4.224355523186659,-999384.6617928017
2010-11-24,0.16350046391374917,4.157534010718507,4.54604096317604,6.197018554772967,6.197018554772967,-489668.1402822016
2010-11-26,1.5599901990428862,-2.697017515427774,-0.47377864037167683,-2.803443878665405,-2.803443878665405,-2897234.3417109856
2010-11-29,-0.7380179060581327,-0.9185154587174225,-3.4054738566452443,-3.7069612791394206,-3.7069612791394206,1361900.9662517179
2010-11-30,-7.357805651507363,-7.635320835309642,-12.963560639796356,-13.13149681582098,-13.13149681582098,8314343.047991735
2010-12-01,-5.1851067491923,0.1439744372324867,5.828899301770036,4.8619544342050744,4.8619544342050744,-2880443.3177218623
2010-12-02,3.1896081711387865,0.6807467931995461,0.799123925667061,3.4367744595971317,3.4367744595971317,-1837591.3714017607
2010-12-03,0.1653381354046246,1.4582711776535007,1.3523757557214253,0.5753389786481193,0.5753389786481193,-448095.5371676404
2010-12-06,5.542533729426566,2.46971175840622,4.163529988931089,2.653916266176793,2.653916266176793,-1603981.1608509002
2010-12-07,4.959842156758555,5.011396588482171,4.315178424298267,4.277906022576644,4.277906022576644,856071.5353567824
2010-12-08,-0.010045947623780194,-1.2209695590728984,-1.5070677448790661,1.5533345570408983,1.5533345570408983,-2672992.753014447
2010-12-09,0.9524906264019251,1.8705569843959893,2.8362161884264196,0.45941779268144955,0.45941779268144955,-1140625.210626239
2010-12-10,-0.4376695964227224,-1.2021565929459825,0.3533780369003807,0.34051328356935073,0.34051328356935073,-1560652.4134407062
2010-12-13,2.013300092982945,4.767859094381208,1.900539946296533,1.1904453371014938,1.1904453371014938,23611.57076138165
2010-12-14,-0.16033592089360127,-3.3239277428009473,-0.9795630210817876,0.09789722465370687,0.09789722465370687,-2181571.5655476796
2010-12-15,-1.431325901092464,-0.19667791632679155,-1.544133681431731,-2.2858481048625094,-2.2858481048625094,-338776.91989180725
2010-12-16,-0.5686051656579139,-1.3501831177405847,-0.4101188353563998,0.794627139886245,0.794627139886245,-1998979.1617050478
2010-12-17,-0.8788618833814894,-0.3376693525282235,-0.17850912401377173,-0.5154959156539576,-0.5154959156539576,1598913.9509219425
2010-12-20,1.8829577356153777,2.699137685884466,0.5069727827088855,2.1630925049154826,2.1630925049154826,-2150066.171252706
2010-12-21,1.8170538259300884,2.8722177595298604,4.40916248654122,3.8884294371967485,3.8884294371967485,-1192554.3902278496
2010-12-22,2.5708169915523627,0.6016946206772218,2.4184702563510427,1.0731140323620707,1.0731140323620707,-2423926.800091034
2010-12-23,0.4734941245264963,-0.5824452930363009,-0.7983085218096448,-0.632213106482709,-0.632213106482709,-1896359.247929004
2010-12-27,-1.335980550690067,-0.9840604553257322,-1.1609386071984318,-0.8927890011402724,-0.8927890011402724,-1555782.4245333015
2010-12-28,-0.24518051391777362,0.23323109757433258,-0.6447899137597801,-1.6937312702546024,-1.6937312702546024,-1897471.674247312
2010-12-29,-0.005094586295740555,-0.7865279280630944,0.5018523880701196,1.1007835773161219,1.1007835773161219,-1793456.4192598513
2010-12-30,-1.9918226290232042,-0.37701828978862295,-0.8166208091244016,-1.1335849890715508,-1.1335849890715508,-1753401.1575572249
2010-12-31,-0.4794130901553899,-1.385024108860307,-2.5846947458193767,-2.366351194060769,-2.366351194060769,-563887.1401654445
2011-01-03,-0.09100752531361422,3.8441845341103544,2.4530478514989795,5.251599672013583,5.251599672013583,556250.3755330704
2011-01-04,4.560436688958134,-0.48696008829125503,1.5488336447243682,-1.3551200249560793,-1.3551200249560793,-1382407.0018647285
2011-01-05,-3.1045057188059673,2.215518389453507,-0.14561145673411602,3.5969790555141685,3.5969790555141685,628012.6955778981
2011-01-06,5.503317774992297,3.5911291263187763,5.0106017129886595,2.028416628676439,2.028416628676439,-1059797.9141917126
